0	1
0.01	0.99955
0.055	0.986418
0.123403	0.932252
0.196654	0.830962
0.274248	0.680213
0.356202	0.481348
0.44305	0.239302
0.534063	-0.0313871
0.625076	-0.299751
0.716089	-0.545907
0.807102	-0.751617
0.898116	-0.901641
0.979195	-0.979262
1.06027	-0.99923
1.13058	-0.968874
1.20089	-0.895574
1.276	-0.773534
1.3554	-0.602154
1.43931	-0.384311
1.52857	-0.126353
1.5708	-6.50191e-10
